AccountAgeDays,TotalOrders,OrdersLast24h,OrdersLast7d,CancelledOrders,CancelRate,CurrentOrderValue,AvgOrderValue,IsCod,CodOrderCount,PhoneUsedCount,AddressUsedCount,ItemCount,TotalQuantity,StatusChangeCount,CancelledOrdersLast24h,CancelRateLast24h,CancelledOrdersLast7d,CancelRateLast7d,IsRisk
5,12,3,10,0,0.0,810000,420000,1,2,1,1,4,8,2,0,0.0,0,0.0,true
376,21,0,4,0,0.0,830000,560000,1,18,1,1,3,3,0,0,0,0,0.0,false
107,8,0,6,2,0.25,330000,550000,1,4,1,1,7,12,4,0,0,1,0.167,true
133,4,1,1,0,0.0,510000,510000,1,0,1,1,5,7,2,0,0.0,0,0.0,false
482,39,1,1,2,0.051,550000,170000,1,25,1,1,4,4,1,0,0.0,0,0.0,false
69,9,0,5,4,0.444,810000,580000,1,7,1,1,3,8,3,0,0,2,0.4,true
11,12,0,6,1,0.083,1400000,530000,1,9,1,1,3,4,0,0,0,1,0.167,false
7,3,2,3,0,0.0,4790000,2310000,1,1,1,1,7,8,0,0,0.0,0,0.0,true
52,15,0,2,0,0.0,530000,460000,1,5,1,1,1,1,1,0,0,0,0.0,false
156,18,1,4,4,0.222,830000,250000,1,15,1,1,5,5,6,0,0.0,0,0.0,true
27,27,1,5,2,0.074,960000,370000,1,17,1,1,3,3,1,0,0.0,1,0.2,false
6,6,4,6,0,0.0,620000,420000,1,0,1,1,4,10,2,0,0.0,0,0.0,true
365,6,1,2,0,0.0,890000,490000,1,3,1,1,1,1,0,0,0.0,0,0.0,false
293,22,0,5,2,0.091,840000,600000,0,1,1,1,3,3,1,0,0,1,0.2,false
200,25,0,2,0,0.0,130000,240000,1,21,1,1,1,4,0,0,0,0,0.0,false
3,2,2,2,0,0.0,4580000,1530000,1,2,1,1,8,17,0,0,0.0,0,0.0,true
27,27,0,11,3,0.111,1160000,460000,1,22,1,1,2,3,2,0,0,1,0.091,false
137,11,0,2,1,0.091,810000,470000,0,3,1,1,4,4,1,0,0,0,0.0,false
19,8,0,8,0,0.0,1040000,510000,1,7,1,1,4,9,0,0,0,0,0.0,false
1,2,1,2,0,0.0,3570000,1420000,0,0,1,1,6,7,0,0,0.0,0,0.0,true
7,1,1,1,0,0.0,4150000,4150000,0,0,1,1,4,7,1,0,0.0,0,0.0,true
32,20,1,3,4,0.2,490000,310000,0,2,1,1,4,10,4,0,0.0,1,0.333,true
22,6,1,5,5,0.833,1500000,550000,1,2,1,1,3,4,6,0,0.0,4,0.8,true
2,4,2,4,1,0.25,2410000,1680000,0,1,1,1,12,37,1,1,0.5,1,0.25,true
56,1,0,1,0,0.0,1550000,590000,1,1,4,1,2,10,2,0,0,0,0.0,true
291,23,0,2,0,0.0,410000,620000,0,0,1,1,3,3,2,0,0,0,0.0,false
293,12,0,4,1,0.083,310000,460000,1,6,1,1,2,2,1,0,0,0,0.0,false
99,7,1,3,1,0.143,1830000,350000,1,0,1,1,6,11,2,1,1.0,1,0.333,true
481,1,1,1,0,0.0,500000,450000,1,0,1,1,3,3,2,0,0.0,0,0.0,false
3,3,2,2,1,0.333,1520000,390000,0,0,1,1,3,14,1,0,0.0,1,0.5,true
316,23,0,5,1,0.043,250000,330000,0,6,1,1,3,5,1,0,0,1,0.2,false
317,21,1,1,1,0.048,880000,560000,1,14,1,1,4,5,2,0,0.0,0,0.0,false
11,22,0,10,2,0.091,420000,400000,1,16,1,1,6,7,0,0,0,2,0.2,false
4,3,1,3,0,0.0,3510000,1980000,1,2,1,1,7,8,1,0,0.0,0,0.0,true
15,14,0,6,1,0.071,1350000,480000,1,9,1,1,2,3,1,0,0,1,0.167,false
5,2,2,2,0,0.0,4760000,1620000,1,0,1,1,9,20,1,0,0.0,0,0.0,true
19,21,0,9,3,0.143,920000,360000,1,13,1,1,3,7,2,0,0,2,0.222,false
71,19,0,6,3,0.158,760000,330000,1,5,1,1,6,7,5,0,0,3,0.5,true
39,4,1,4,0,0.0,2440000,430000,1,2,1,1,5,10,2,0,0.0,0,0.0,true
192,16,0,5,1,0.062,570000,150000,1,6,1,1,3,3,0,0,0,0,0.0,false
6,3,2,2,0,0.0,1340000,620000,0,0,1,1,4,12,0,0,0.0,0,0.0,true
95,11,1,3,1,0.091,980000,290000,1,11,1,1,2,3,6,0,0.0,1,0.333,true
17,29,1,9,2,0.069,1240000,360000,1,20,1,1,3,5,1,0,0.0,0,0.0,false
175,18,0,1,1,0.056,590000,470000,1,5,1,1,2,2,2,0,0,0,0.0,false
197,20,0,0,0,0.0,290000,300000,0,2,1,1,2,7,2,0,0,0,0,false
294,29,0,1,2,0.069,770000,610000,1,14,1,1,1,2,1,0,0,0,0.0,false
352,6,0,3,0,0.0,650000,400000,1,6,1,1,3,4,2,0,0,0,0.0,false
35,9,0,5,2,0.222,1140000,550000,1,2,1,1,4,5,6,0,0,2,0.4,true
14,2,0,2,0,0.0,830000,250000,1,2,5,1,3,7,2,0,0,0,0.0,true
270,24,1,1,0,0.0,810000,490000,1,23,1,1,1,1,0,0,0.0,0,0.0,false
144,15,0,10,13,0.867,1250000,680000,1,11,1,1,7,14,6,0,0,7,0.7,true
32,14,0,6,0,0.0,530000,290000,1,9,1,1,5,5,0,0,0,0,0.0,false
22,4,1,3,0,0.0,620000,260000,0,1,1,6,2,3,0,0,0.0,0,0.0,true
35,5,0,2,1,0.2,1470000,400000,1,3,3,1,1,2,0,0,0,0,0.0,true
25,23,0,6,1,0.043,470000,370000,1,16,1,1,5,8,0,0,0,1,0.167,false
4,3,2,3,1,0.333,1630000,380000,1,3,1,1,3,6,0,0,0.0,1,0.333,true
190,22,0,2,0,0.0,180000,640000,0,5,1,1,4,4,2,0,0,0,0.0,false
91,10,0,6,0,0.0,1120000,370000,1,5,1,1,5,7,6,0,0,0,0.0,true
411,1,1,1,0,0.0,830000,260000,1,1,1,1,3,5,0,0,0.0,0,0.0,false
2,1,1,1,0,0.0,4780000,4780000,1,1,1,1,9,11,1,0,0.0,0,0.0,true
112,6,1,6,5,0.833,1050000,260000,1,0,1,1,4,11,6,0,0.0,4,0.667,true
32,7,0,4,0,0.0,320000,590000,1,7,1,1,5,12,4,0,0,0,0.0,true
386,38,0,0,0,0.0,480000,340000,1,33,1,1,1,7,2,0,0,0,0,false
4,7,3,3,1,0.143,1350000,320000,1,5,1,1,6,6,3,0,0.0,0,0.0,true
36,9,0,7,4,0.444,410000,470000,1,5,1,1,2,4,2,0,0,2,0.286,true
226,13,0,3,0,0.0,500000,620000,1,11,1,1,4,4,1,0,0,0,0.0,false
49,6,0,1,1,0.167,380000,480000,1,3,6,1,6,9,2,0,0,0,0.0,true
12,29,0,9,4,0.138,1290000,300000,1,25,1,1,2,3,2,0,0,3,0.333,false
305,27,0,0,0,0.0,370000,440000,1,21,1,1,3,4,0,0,0,0,0,false
30,20,1,8,17,0.85,1750000,470000,0,2,1,1,3,6,2,1,1.0,4,0.5,true
389,19,0,0,0,0.0,640000,390000,0,5,1,1,1,2,0,0,0,0,0,false
72,30,0,2,1,0.033,150000,150000,1,21,1,1,5,5,2,0,0,0,0.0,false
28,19,1,12,3,0.158,340000,490000,1,14,1,1,4,7,2,0,0.0,1,0.083,false
3,5,1,2,1,0.2,1240000,430000,1,2,1,1,6,10,0,1,1.0,1,0.5,true
9,5,2,2,0,0.0,1350000,510000,0,0,1,1,5,7,2,0,0.0,0,0.0,true
7,11,4,10,0,0.0,390000,600000,1,5,1,1,5,5,1,0,0.0,0,0.0,true
331,16,0,3,0,0.0,100000,200000,1,1,1,1,5,7,2,0,0,0,0.0,false
13,13,1,6,5,0.385,1190000,530000,1,9,1,1,2,8,2,0,0.0,2,0.333,true
351,30,1,2,0,0.0,200000,430000,1,21,1,1,3,3,0,0,0.0,0,0.0,false
57,9,0,6,7,0.778,900000,390000,1,7,1,1,4,8,6,0,0,3,0.5,true
188,24,0,1,0,0.0,200000,340000,0,1,1,1,2,2,2,0,0,0,0.0,false
4,3,1,3,0,0.0,2470000,1150000,1,0,1,1,9,23,2,0,0.0,0,0.0,true
67,8,0,3,1,0.125,1690000,370000,1,5,1,1,6,15,2,0,0,0,0.0,true
24,21,1,5,0,0.0,670000,520000,1,16,1,1,3,6,0,0,0.0,0,0.0,false
21,3,1,1,0,0.0,390000,560000,1,3,6,1,2,4,0,0,0.0,0,0.0,true
45,9,0,5,1,0.111,770000,300000,1,5,1,1,6,8,0,0,0,0,0.0,false
101,11,0,3,1,0.091,390000,340000,0,0,1,1,7,7,6,0,0,1,0.333,true
38,12,0,0,0,0.0,860000,500000,0,1,1,1,5,7,2,0,0,0,0,false
20,10,1,6,3,0.3,1120000,360000,1,5,1,1,4,9,1,0,0.0,1,0.167,true
292,15,0,4,0,0.0,140000,560000,1,2,1,1,2,4,2,0,0,0,0.0,false
41,8,0,5,0,0.0,1140000,340000,1,5,1,1,4,17,1,0,0,0,0.0,true
309,10,0,2,0,0.0,630000,210000,1,3,1,1,3,8,1,0,0,0,0.0,false
146,29,0,2,2,0.069,140000,560000,1,22,1,1,5,5,0,0,0,0,0.0,false
277,29,0,0,0,0.0,510000,580000,1,4,1,1,4,4,0,0,0,0,0,false
25,15,1,6,7,0.467,460000,280000,1,3,1,1,3,9,2,1,1.0,1,0.167,true
33,23,0,12,2,0.087,930000,350000,1,20,1,1,2,3,0,0,0,1,0.083,false
405,31,0,5,1,0.032,430000,420000,1,30,1,1,2,2,2,0,0,1,0.2,false
175,26,0,1,0,0.0,560000,200000,1,17,1,1,1,1,1,0,0,0,0.0,false
244,19,1,1,2,0.105,790000,380000,0,4,1,1,3,3,0,0,0.0,0,0.0,false
63,7,1,5,2,0.286,990000,540000,0,2,1,2,6,7,0,0,0.0,1,0.2,true
87,10,1,3,2,0.2,1180000,440000,1,6,1,1,2,3,6,0,0.0,0,0.0,true
248,3,0,0,0,0.0,360000,460000,0,0,1,1,1,3,2,0,0,0,0,false
32,26,0,8,4,0.154,600000,450000,1,26,1,1,2,5,2,0,0,0,0.0,false
24,20,0,11,3,0.15,1000000,430000,1,13,1,1,5,7,0,0,0,1,0.091,false
29,9,0,5,1,0.111,2480000,480000,1,6,1,1,7,12,0,0,0,0,0.0,true
22,23,0,12,2,0.087,1320000,430000,1,17,1,1,6,8,0,0,0,1,0.083,false
56,4,1,4,1,0.25,1490000,270000,1,2,1,1,6,17,0,1,1.0,1,0.25,true
1,11,4,4,0,0.0,870000,570000,1,11,1,1,7,10,1,0,0.0,0,0.0,true
93,38,0,1,3,0.079,790000,190000,1,5,1,1,5,7,0,0,0,0,0.0,false
88,31,0,1,3,0.097,770000,360000,1,27,1,1,4,5,0,0,0,0,0.0,false
4,1,1,1,0,0.0,4240000,4240000,1,1,1,1,3,6,0,0,0.0,0,0.0,true
18,28,0,9,4,0.143,1340000,370000,1,27,1,1,4,5,0,0,0,1,0.111,false
5,3,1,3,0,0.0,3120000,2470000,1,0,1,1,4,14,1,0,0.0,0,0.0,true
34,24,0,1,0,0.0,720000,350000,1,10,1,1,3,8,1,0,0,0,0.0,false
155,32,0,3,1,0.031,760000,160000,0,10,1,1,1,1,1,0,0,0,0.0,false
44,10,1,10,0,0.0,1440000,460000,1,6,1,1,3,5,0,0,0.0,0,0.0,false
4,2,1,1,0,0.0,830000,320000,1,2,1,1,6,12,1,0,0.0,0,0.0,true
22,25,0,12,3,0.12,1250000,420000,1,18,1,1,6,6,0,0,0,3,0.25,false
45,21,1,4,1,0.048,1230000,480000,1,13,1,1,3,5,2,0,0.0,0,0.0,false
9,11,0,9,2,0.182,1140000,360000,1,10,1,1,5,9,2,0,0,0,0.0,false
39,16,0,6,1,0.062,380000,310000,1,10,1,1,5,7,0,0,0,0,0.0,false
3,3,1,3,0,0.0,4810000,1480000,0,1,1,1,6,6,0,0,0.0,0,0.0,true
16,12,0,1,2,0.167,2290000,500000,1,9,1,1,7,12,1,0,0,0,0.0,true
13,27,0,9,4,0.148,560000,540000,1,18,1,1,6,6,1,0,0,0,0.0,false
50,19,0,2,2,0.105,1130000,570000,0,2,1,1,2,3,5,0,0,0,0.0,true
42,27,0,8,3,0.111,440000,360000,1,20,1,1,5,7,0,0,0,0,0.0,false
77,4,1,4,2,0.5,400000,400000,1,0,1,1,5,7,1,1,1.0,1,0.25,true
70,23,2,8,16,0.696,1550000,400000,1,16,1,1,2,6,6,2,1.0,7,0.875,true
239,35,1,2,0,0.0,290000,570000,1,10,1,1,4,5,1,0,0.0,0,0.0,false
48,6,0,3,0,0.0,690000,550000,0,0,2,1,3,7,0,0,0,0,0.0,true
8,3,1,2,1,0.333,1570000,780000,1,3,1,1,5,8,1,0,0.0,1,0.5,true
18,17,0,8,1,0.059,1440000,500000,1,11,1,1,2,8,0,0,0,1,0.125,false
51,7,1,5,1,0.143,640000,460000,1,2,1,2,6,10,1,0,0.0,0,0.0,true
72,8,0,2,0,0.0,450000,420000,1,7,1,2,2,8,1,0,0,0,0.0,true
23,12,5,8,0,0.0,1480000,270000,1,9,1,1,5,5,1,0,0.0,0,0.0,true
29,14,0,5,0,0.0,800000,370000,1,8,1,1,3,4,0,0,0,0,0.0,false
45,8,0,1,0,0.0,400000,470000,1,8,1,1,4,4,1,0,0,0,0.0,false
214,33,0,1,0,0.0,180000,290000,1,13,1,1,3,4,1,0,0,0,0.0,false
34,10,1,9,1,0.1,890000,410000,1,6,1,1,3,6,2,0,0.0,1,0.111,false
7,12,0,9,2,0.167,660000,260000,1,10,1,1,3,6,0,0,0,1,0.111,false
152,37,0,1,1,0.027,350000,410000,0,8,1,1,5,5,2,0,0,0,0.0,false
4,4,2,4,0,0.0,2480000,1070000,1,3,1,1,15,33,1,0,0.0,0,0.0,true
89,24,2,7,14,0.583,1460000,330000,1,9,1,1,2,4,6,1,0.5,5,0.714,true
3,4,1,4,0,0.0,1000000,510000,1,0,1,1,6,9,0,0,0.0,0,0.0,true
41,20,0,10,4,0.2,990000,360000,1,17,1,1,6,9,2,0,0,3,0.3,false
12,15,0,11,1,0.067,640000,390000,1,9,1,1,3,4,1,0,0,1,0.091,false
14,7,3,4,1,0.143,810000,380000,1,7,1,1,7,9,0,0,0.0,0,0.0,true
3,3,2,3,1,0.333,3480000,1730000,1,2,1,1,13,39,2,1,0.5,1,0.333,true
23,17,0,6,2,0.118,1420000,290000,1,11,1,1,2,3,2,0,0,2,0.333,false
234,4,0,1,0,0.0,720000,270000,0,1,1,1,1,2,0,0,0,0,0.0,false
173,35,0,0,1,0.029,800000,640000,1,16,1,1,1,1,2,0,0,0,0,false
156,14,0,7,12,0.857,670000,350000,1,14,1,1,3,15,4,0,0,5,0.714,true
50,4,1,2,1,0.25,540000,480000,1,3,2,1,4,7,2,0,0.0,0,0.0,true
25,25,1,12,4,0.16,760000,350000,1,20,1,1,6,10,0,0,0.0,4,0.333,false
216,34,0,0,0,0.0,350000,630000,1,30,1,1,3,3,0,0,0,0,0,false
30,11,4,7,4,0.364,660000,320000,1,8,1,1,2,3,3,1,0.25,4,0.571,true
359,17,0,0,0,0.0,340000,330000,0,0,1,1,5,8,0,0,0,0,0,false
4,4,3,4,0,0.0,1150000,290000,1,0,1,1,3,9,3,0,0.0,0,0.0,true
2,2,1,2,1,0.5,1740000,650000,1,1,1,1,17,21,0,1,1.0,1,0.5,true
425,24,1,2,0,0.0,270000,300000,1,13,1,1,1,1,0,0,0.0,0,0.0,false
8,4,4,4,1,0.25,560000,580000,1,1,1,1,7,9,3,0,0.0,0,0.0,true
6,3,1,2,1,0.333,1810000,350000,1,2,1,1,3,8,1,1,1.0,1,0.5,true
44,23,0,6,1,0.043,1370000,480000,1,14,1,1,5,5,1,0,0,0,0.0,false
236,16,0,1,2,0.125,100000,620000,0,2,1,1,2,2,1,0,0,0,0.0,false
19,19,0,10,4,0.211,770000,480000,1,16,1,1,6,7,0,0,0,3,0.3,false
19,5,4,5,2,0.4,300000,550000,1,3,1,1,2,3,3,2,0.5,2,0.4,true
23,7,1,2,0,0.0,470000,270000,0,2,1,1,3,11,6,0,0.0,0,0.0,true
8,5,2,4,0,0.0,1020000,800000,0,0,1,1,5,6,1,0,0.0,0,0.0,true
127,14,0,3,2,0.143,800000,390000,0,0,1,1,2,3,4,0,0,1,0.333,true
25,13,0,6,1,0.077,960000,400000,1,10,1,1,3,5,2,0,0,0,0.0,false
37,14,1,12,2,0.143,570000,540000,1,11,1,1,2,2,1,0,0.0,0,0.0,false
263,7,0,1,0,0.0,650000,430000,1,0,1,1,4,5,0,0,0,0,0.0,false
30,20,0,3,0,0.0,240000,500000,0,6,1,1,1,7,0,0,0,0,0.0,false
386,33,0,4,1,0.03,170000,550000,0,0,1,1,5,5,0,0,0,1,0.25,false
37,7,1,5,1,0.143,1030000,290000,1,6,2,2,6,6,0,1,1.0,1,0.2,true
2,1,1,1,1,1.0,3380000,1360000,1,1,1,1,11,30,2,1,1.0,1,1.0,true
400,21,1,2,1,0.048,440000,340000,1,8,1,1,3,3,0,0,0.0,0,0.0,false
27,21,1,6,2,0.095,1130000,420000,1,18,1,1,4,5,2,0,0.0,1,0.167,false
25,7,1,2,1,0.143,1130000,470000,1,6,2,1,4,4,1,0,0.0,0,0.0,true
151,3,1,1,0,0.0,730000,600000,1,1,1,1,5,5,1,0,0.0,0,0.0,false
8,11,4,9,4,0.364,890000,260000,1,0,1,1,6,10,3,0,0.0,3,0.333,true
34,4,0,3,0,0.0,1830000,490000,0,0,1,1,4,9,2,0,0,0,0.0,true
36,14,0,8,1,0.071,860000,530000,1,11,1,1,5,7,2,0,0,0,0.0,false
18,26,0,8,2,0.077,660000,320000,1,25,1,1,3,3,2,0,0,2,0.25,false
56,40,1,3,5,0.125,170000,340000,0,8,1,1,5,7,2,0,0.0,0,0.0,false
354,6,0,0,0,0.0,140000,460000,1,2,1,1,4,5,2,0,0,0,0,false
4,5,2,2,1,0.2,1670000,750000,1,4,1,1,8,14,2,0,0.0,1,0.5,true
63,5,1,4,2,0.4,610000,520000,1,2,1,1,3,4,3,1,1.0,1,0.25,true
12,17,0,12,2,0.118,490000,520000,1,16,1,1,4,10,0,0,0,0,0.0,false
120,14,1,1,1,0.071,660000,320000,0,4,1,1,4,5,1,0,0.0,0,0.0,false
90,2,0,2,1,0.5,940000,250000,1,2,2,1,3,7,2,0,0,0,0.0,true
41,12,1,3,1,0.083,550000,320000,1,6,1,1,3,6,2,0,0.0,0,0.0,false
187,33,0,2,0,0.0,110000,390000,1,26,1,1,2,2,2,0,0,0,0.0,false
65,5,0,2,1,0.2,1150000,330000,1,1,1,2,6,9,2,0,0,0,0.0,true
164,14,0,0,0,0.0,520000,240000,0,4,1,1,5,9,2,0,0,0,0,false
7,1,1,1,0,0.0,4110000,4110000,1,1,1,1,12,18,1,0,0.0,0,0.0,true
20,7,0,3,2,0.286,860000,440000,1,7,2,1,3,8,1,0,0,2,0.667,true
19,18,0,10,2,0.111,950000,370000,1,13,1,1,4,5,2,0,0,0,0.0,false
3,2,1,2,0,0.0,3270000,1840000,1,0,1,1,12,13,0,0,0.0,0,0.0,true
126,21,1,3,0,0.0,710000,370000,1,17,1,1,3,8,2,0,0.0,0,0.0,false
36,27,0,12,2,0.074,280000,480000,1,18,1,1,2,2,2,0,0,2,0.167,false
37,8,0,4,1,0.125,1020000,330000,1,3,1,2,6,6,1,0,0,0,0.0,true
8,3,2,2,1,0.333,1280000,490000,1,1,1,1,5,13,0,0,0.0,1,0.5,true
26,13,0,8,1,0.077,350000,370000,1,13,1,1,2,2,0,0,0,0,0.0,false
290,12,1,2,0,0.0,450000,440000,0,0,1,1,3,6,0,0,0.0,0,0.0,false
31,14,0,4,3,0.214,370000,580000,1,11,1,1,5,7,5,0,0,0,0.0,true
158,24,1,1,0,0.0,510000,310000,0,3,1,1,5,6,1,0,0.0,0,0.0,false
42,19,0,0,1,0.053,750000,340000,1,17,1,1,5,5,0,0,0,0,0,false
5,2,1,1,1,0.5,1390000,380000,0,0,1,1,6,7,0,0,0.0,1,1.0,true
12,2,1,2,0,0.0,930000,340000,1,0,2,1,2,10,0,0,0.0,0,0.0,true
482,10,0,3,0,0.0,440000,300000,1,8,1,1,2,5,1,0,0,0,0.0,false
6,3,1,3,0,0.0,1170000,310000,1,1,1,3,1,10,0,0,0.0,0,0.0,true
45,19,0,8,2,0.105,610000,370000,1,14,1,1,5,12,2,0,0,1,0.125,false
13,19,0,10,1,0.053,1380000,390000,1,19,1,1,4,5,0,0,0,0,0.0,false
4,2,1,2,0,0.0,3090000,1970000,1,0,1,1,12,16,1,0,0.0,0,0.0,true
10,5,2,2,0,0.0,880000,710000,1,5,1,1,4,13,0,0,0.0,0,0.0,true
95,8,0,2,0,0.0,210000,580000,1,8,1,1,1,1,1,0,0,0,0.0,false
15,5,0,5,2,0.4,540000,290000,1,2,1,1,4,6,2,0,0,2,0.4,true
388,18,0,1,0,0.0,370000,210000,1,11,1,1,1,1,1,0,0,0,0.0,false
48,6,1,2,1,0.167,940000,300000,1,1,1,2,3,10,1,0,0.0,1,0.5,true
116,18,0,9,14,0.778,560000,480000,1,12,1,1,8,11,4,0,0,5,0.556,true
4,3,2,3,0,0.0,4400000,1050000,1,1,1,1,12,19,1,0,0.0,0,0.0,true
40,8,1,4,0,0.0,310000,490000,1,8,1,1,5,5,0,0,0.0,0,0.0,false
33,1,0,0,0,0.0,310000,150000,0,0,1,1,5,8,1,0,0,0,0,false
7,7,1,4,0,0.0,850000,430000,1,2,1,3,4,12,0,0,0.0,0,0.0,true
10,15,0,10,3,0.2,1080000,380000,1,13,1,1,4,8,0,0,0,2,0.2,false
133,19,0,2,2,0.105,260000,540000,0,1,1,1,5,7,0,0,0,0,0.0,false
43,10,0,3,4,0.4,630000,420000,0,3,1,1,3,3,3,0,0,1,0.333,true
357,5,0,1,0,0.0,440000,330000,1,2,1,1,1,1,0,0,0,0,0.0,false
369,7,0,1,0,0.0,890000,470000,1,2,1,1,1,4,0,0,0,0,0.0,false
7,20,0,7,2,0.1,1430000,400000,1,12,1,1,4,6,2,0,0,0,0.0,false
31,27,0,8,2,0.074,1430000,290000,1,18,1,1,5,6,2,0,0,0,0.0,false
35,28,0,11,6,0.214,1410000,500000,1,22,1,1,6,6,2,0,0,2,0.182,false
34,30,0,11,0,0.0,850000,350000,1,27,1,1,2,5,0,0,0,0,0.0,false
18,20,0,5,4,0.2,450000,320000,1,16,1,1,2,4,1,0,0,0,0.0,false
38,8,1,2,1,0.125,1420000,270000,1,7,1,6,2,11,2,0,0.0,1,0.5,true
6,1,1,1,0,0.0,3400000,3400000,1,1,1,1,9,15,1,0,0.0,0,0.0,true
2,1,1,1,0,0.0,4660000,4660000,1,0,1,1,4,8,1,0,0.0,0,0.0,true
139,22,2,5,16,0.727,1410000,480000,0,7,1,1,2,4,6,1,0.5,3,0.6,true
1,3,2,3,0,0.0,3910000,1900000,1,3,1,1,3,17,0,0,0.0,0,0.0,true
377,22,0,0,0,0.0,410000,560000,1,21,1,1,4,6,1,0,0,0,0,false
170,21,1,4,1,0.048,320000,160000,1,16,1,1,1,2,2,0,0.0,1,0.25,false
20,6,1,5,0,0.0,1060000,430000,1,6,4,1,3,8,1,0,0.0,0,0.0,true
307,5,0,0,0,0.0,490000,240000,1,2,1,1,5,7,1,0,0,0,0,false
10,23,0,4,0,0.0,680000,450000,1,23,1,1,6,9,2,0,0,0,0.0,false
20,8,0,5,1,0.125,870000,340000,1,8,1,2,4,7,2,0,0,1,0.2,true
50,7,1,2,1,0.143,430000,300000,0,1,1,2,2,3,0,1,1.0,1,0.5,true
64,14,0,4,6,0.429,970000,470000,1,12,1,1,4,4,2,0,0,1,0.25,true
259,1,0,1,0,0.0,430000,530000,1,0,1,1,3,5,2,0,0,0,0.0,false
497,18,0,1,0,0.0,680000,640000,0,2,1,1,5,5,1,0,0,0,0.0,false
37,10,1,4,1,0.1,800000,400000,1,6,1,1,5,8,2,0,0.0,0,0.0,false
334,39,1,3,1,0.026,280000,540000,1,8,1,1,1,3,0,0,0.0,0,0.0,false
196,33,0,2,2,0.061,210000,610000,1,13,1,1,2,4,1,0,0,0,0.0,false
44,7,0,3,1,0.143,970000,540000,1,7,1,1,5,9,4,0,0,0,0.0,true
369,38,0,1,0,0.0,740000,380000,0,9,1,1,4,5,1,0,0,0,0.0,false
443,31,0,4,1,0.032,420000,580000,1,18,1,1,2,2,2,0,0,0,0.0,false
188,29,0,3,3,0.103,550000,360000,1,27,1,1,4,6,0,0,0,0,0.0,false
84,9,0,1,0,0.0,2310000,500000,0,3,1,1,5,12,2,0,0,0,0.0,true
20,5,5,5,2,0.4,1120000,300000,1,2,1,1,4,10,3,0,0.0,2,0.4,true
36,17,0,7,1,0.059,390000,520000,1,13,1,1,6,7,2,0,0,0,0.0,false
154,20,0,1,0,0.0,710000,290000,1,6,1,1,2,2,2,0,0,0,0.0,false
192,19,1,1,0,0.0,850000,520000,1,14,1,1,5,5,0,0,0.0,0,0.0,false
2,1,1,1,1,1.0,2720000,770000,1,0,1,1,16,35,2,1,1.0,1,1.0,true
225,33,0,1,0,0.0,390000,180000,1,1,1,1,3,3,2,0,0,0,0.0,false
81,26,0,0,0,0.0,600000,180000,1,2,1,1,4,5,2,0,0,0,0,false
35,15,1,9,2,0.133,1000000,360000,1,15,1,1,3,4,1,0,0.0,0,0.0,false
23,7,5,5,1,0.143,1220000,600000,1,1,1,1,6,8,0,1,0.2,1,0.2,true
81,24,0,5,13,0.542,390000,600000,1,1,1,1,7,7,6,0,0,4,0.8,true
65,13,1,6,6,0.462,800000,540000,0,4,1,1,2,10,3,1,1.0,1,0.167,true
44,13,0,8,1,0.077,270000,390000,1,10,1,1,3,4,2,0,0,1,0.125,false
122,39,1,1,0,0.0,480000,230000,1,15,1,1,4,4,2,0,0.0,0,0.0,false
69,2,0,2,1,0.5,430000,480000,1,1,2,1,3,5,1,0,0,1,0.5,true
29,12,1,11,1,0.083,690000,290000,1,7,1,1,5,10,0,0,0.0,1,0.091,false
5,4,1,4,1,0.25,2000000,1700000,1,2,1,1,17,34,1,1,1.0,1,0.25,true
126,13,1,4,3,0.231,710000,420000,1,9,1,1,2,4,6,0,0.0,2,0.5,true
276,6,0,6,0,0.0,160000,240000,1,0,1,1,3,4,1,0,0,0,0.0,false
99,12,0,5,1,0.083,1320000,300000,1,8,1,1,4,14,0,0,0,0,0.0,true
4,2,2,2,0,0.0,3410000,2350000,1,0,1,1,9,11,0,0,0.0,0,0.0,true
38,12,0,1,1,0.083,680000,640000,1,4,1,1,4,4,2,0,0,0,0.0,false
10,24,0,10,4,0.167,1360000,290000,1,18,1,1,4,4,1,0,0,2,0.2,false
64,7,1,6,0,0.0,860000,510000,1,3,1,1,3,3,4,0,0.0,0,0.0,true
145,3,0,1,0,0.0,100000,480000,0,1,1,1,3,5,1,0,0,0,0.0,false
444,17,0,3,0,0.0,510000,590000,1,15,1,1,1,4,0,0,0,0,0.0,false
118,11,1,1,0,0.0,340000,500000,1,6,1,1,2,2,1,0,0.0,0,0.0,false
360,38,0,4,2,0.053,130000,250000,0,4,1,1,2,5,2,0,0,0,0.0,false
53,7,0,5,3,0.429,940000,510000,0,0,1,1,6,10,1,0,0,2,0.4,true
2,1,1,1,0,0.0,3140000,1090000,1,1,1,1,13,32,1,0,0.0,0,0.0,true
77,6,0,3,2,0.333,830000,560000,1,3,1,1,3,9,1,0,0,1,0.333,true
38,22,1,5,3,0.136,330000,390000,1,18,1,1,4,8,1,0,0.0,0,0.0,false
250,5,0,2,0,0.0,220000,330000,1,0,1,1,5,6,1,0,0,0,0.0,false
454,38,0,1,1,0.026,390000,490000,1,16,1,1,2,4,2,0,0,0,0.0,false
48,2,0,1,0,0.0,1340000,500000,1,0,4,1,3,12,1,0,0,0,0.0,true
